YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 05 05 23 150  9.5 11.3  1.16  5.26  4.29 999 1005.6  10.2   2.8 999.0 99.0
1999 05 06 00 114  4.8  5.3  1.05  5.56  4.34 999 1005.9   6.7   2.8 999.0 99.0
1999 05 06 01 104  4.6  5.6  1.03  5.56  4.44 999 1005.9   5.8   2.8 999.0 99.0
1999 05 06 02 101  5.0  6.0   .83  5.56  4.27 999 1005.6   5.8   2.8 999.0 99.0
1999 05 06 03 115  5.5  6.1   .70  5.00  4.00 999 1005.7   6.6   2.8 999.0 99.0
1999 05 06 04 103  4.4  4.8   .65  4.76  4.03 999 1005.3   6.2   2.8 999.0 99.0
1999 05 06 05 114  5.6  6.3   .58  4.76  3.95 999 1005.1   7.0   2.8 999.0 99.0
1999 05 06 06 111  7.3  8.2   .61  4.76  3.68 999 1004.0   7.4   2.8 999.0 99.0
1999 05 06 07 105  8.0  9.0   .78  4.00  3.69 999 1003.7   7.6   2.8 999.0 99.0
1999 05 06 08 107  6.9  7.9   .79  4.35  3.68 999 1003.4   7.6   2.8 999.0 99.0
1999 05 06 09 114  7.8  8.7   .75  4.17  3.69 999 1003.3   7.0   2.8 999.0 99.0
1999 05 06 10 110  7.6  8.7   .76  4.17  3.64 999 1003.0   7.0   2.8 999.0 99.0
1999 05 06 11 116  8.3  9.5   .77  4.55  3.77 999 1003.1   7.1   2.8 999.0 99.0
1999 05 06 12 108  7.3  8.1   .77  4.00  3.71 999 1002.9   6.8   2.8 999.0 99.0
1999 05 06 13 123  6.1  7.8   .67  4.55  3.77 999 1003.6   6.4   2.8 999.0 99.0
1999 05 06 14  96  4.9  6.0   .68  4.55  3.83 999 1003.2   5.7   2.8 999.0 99.0
1999 05 06 15  78  4.5  5.3   .66  4.55  3.83 999 1001.3   7.4   2.8 999.0 99.0
1999 05 06 16 142   .7  1.3   .63  4.55  3.78 999 1001.6   6.7   2.8 999.0 99.0
1999 05 06 17 110  9.3 11.1   .61  4.55  3.75 999 1000.4   7.7   2.8 999.0 99.0
1999 05 06 18  90  7.2  8.5   .79  4.55  3.72 999  999.3   6.4   2.8 999.0 99.0
1999 05 06 19 106  8.2 10.1   .79  5.00  3.91 999  997.6   9.6   2.8 999.0 99.0
1999 05 06 20 101  9.3 10.8   .76  4.35  3.84 999  997.0   9.5   2.8 999.0 99.0
1999 05 06 21  92  8.5 10.2   .92  4.76  3.95 999  995.5   8.5   2.8 999.0 99.0
1999 05 06 22 111  8.1  9.3   .90  5.00  4.01 999  995.0   9.3   2.8 999.0 99.0
1999 05 06 23 118 13.7 15.8  1.07  5.00  4.11 999  994.5  10.1   2.8 999.0 99.0
1999 05 07 00  99  7.3  8.1  1.25  5.26  4.42 999  994.8   8.0   2.8 999.0 99.0
1999 05 07 01 112 10.1 12.7  1.08  5.00  4.14 999  994.4   7.3   2.8 999.0 99.0
1999 05 07 02 132  9.2 11.5  1.25  5.26  4.21 999  995.2   6.8   2.8 999.0 99.0
1999 05 07 03 130  9.8 10.9  1.41  5.56  4.44 999  995.6   5.9   2.8 999.0 99.0
1999 05 07 04 126  9.2 10.5  1.31  5.26  4.31 999  996.1   5.9   2.8 999.0 99.0
1999 05 07 05 121 10.2 12.2  1.38  5.26  4.36 999  996.0   5.7   2.8 999.0 99.0
1999 05 07 06 115  9.4 10.7  1.27  4.76  4.34 999  995.8   5.5   2.8 999.0 99.0
1999 05 07 07 119 10.5 12.6  1.37  4.76  4.34 999  994.9   5.9   2.8 999.0 99.0
1999 05 07 08 119  9.7 11.5  1.39  5.26  4.40 999  994.7   5.6   2.8 999.0 99.0
1999 05 07 09 120 11.4 13.3  1.33  5.26  4.31 999  994.2   5.9   2.8 999.0 99.0
1999 05 07 10 120 11.0 12.7  1.42  5.26  4.27 999  994.1   5.8   2.8 999.0 99.0
1999 05 07 11 119 11.7 13.6  1.58  5.26  4.48 999  994.2   5.8   2.8 999.0 99.0
1999 05 07 12 118 11.3 13.2  1.65  5.26  4.55 999  994.6   5.5   2.8 999.0 99.0
1999 05 07 13 122 10.5 12.3  1.65  5.26  4.53 999  995.1   5.9   2.8 999.0 99.0
1999 05 07 14 125 12.0 14.7  1.84  5.56  4.85 999  994.9   6.0   2.8 999.0 99.0
1999 05 07 15 128 11.2 13.4  1.86  5.56  4.79 999  994.9   6.2   2.9 999.0 99.0
1999 05 07 16 132 10.5 13.2  1.89  5.56  4.85 999  995.5   6.2   2.9 999.0 99.0
1999 05 07 17 142 12.9 15.2  1.76  5.88  4.84 999  995.4   7.0   2.9 999.0 99.0
1999 05 07 18 142 10.8 12.7  1.81  5.88  4.87 999  995.9   6.2   2.9 999.0 99.0
1999 05 07 19 143 12.1 14.3  2.04  5.88  4.91 999  995.9   6.2   2.9 999.0 99.0
1999 05 07 20 142 12.3 14.3  1.97  6.25  5.04 999  996.3   6.2   2.9 999.0 99.0
1999 05 07 21 145 11.5 13.5  2.24  6.25  5.25 999  996.6   6.5   2.9 999.0 99.0
1999 05 07 22 142 11.8 14.2  2.12  6.25  5.24 999  996.5   6.3   2.9 999.0 99.0
1999 05 07 23 131  9.7 11.5  1.92  6.25  5.06 999  997.2   5.9   2.9 999.0 99.0
1999 05 08 00 137 10.2 12.0  1.87  5.88  4.95 999  997.1   5.9   2.9 999.0 99.0
1999 05 08 01 135  9.5 10.7  1.75  6.25  4.97 999  997.7   5.7   2.9 999.0 99.0
1999 05 08 02 142  8.8 10.2  1.45  5.88  4.71 999  998.0   5.5   2.9 999.0 99.0
1999 05 08 03 144  8.7 10.3  1.40  5.56  4.59 999  998.1   5.7   2.9 999.0 99.0
1999 05 08 04 146  8.9 10.1  1.22  5.56  4.50 999  998.0   5.6   2.9 999.0 99.0
1999 05 08 05 145  7.4  8.2  1.12  5.26  4.35 999  998.4   5.0   2.9 999.0 99.0
1999 05 08 06 152  8.3  9.6  1.12  5.26  4.22 999  998.5   5.5   2.9 999.0 99.0
1999 05 08 07 150  7.9  8.9  1.01  5.00  4.11 999  998.7   5.5   2.9 999.0 99.0
1999 05 08 08 150  7.1  7.8   .91  4.76  4.05 999  998.7   5.3   2.9 999.0 99.0
1999 05 08 09 144  6.2  7.0   .85  4.76  4.00 999  998.9   4.9   2.9 999.0 99.0
1999 05 08 10 144  5.0  6.0   .69  4.35  3.90 999  999.4   4.8   2.9 999.0 99.0
1999 05 08 11 149  5.0  6.1   .64  4.35  3.80 999 1000.2   4.8   2.9 999.0 99.0
1999 05 08 12 164  3.4  3.9   .59  4.17  3.72 999 1000.9   4.4   2.9 999.0 99.0
1999 05 08 13 191  2.4  2.7   .50  3.85  3.64 999 1001.7   4.3   2.9 999.0 99.0
1999 05 08 14 186  3.3  3.8   .46  3.70  3.62 999 1002.5   4.4   2.9 999.0 99.0
1999 05 08 15 290  3.4  4.6   .45  3.70  3.60 999 1003.2   3.9   2.9 999.0 99.0
1999 05 08 16 310  7.6  9.0   .37  3.45  3.63 999 1003.8   3.5   2.9 999.0 99.0
1999 05 08 17 302  9.2 10.8   .57  3.12  3.12 999 1004.8   3.3   2.9 999.0 99.0
1999 05 08 18 311 11.2 13.1  1.03  4.17  3.78 999 1005.9   2.8   2.9 999.0 99.0
1999 05 08 19 306  9.8 12.0  1.44  5.26  4.45 999 1007.4   3.3   2.9 999.0 99.0
1999 05 08 20 308 11.0 13.4  1.52  5.88  4.65 999 1008.1   3.3   2.9 999.0 99.0
1999 05 08 21 312 10.1 12.1  1.74  5.88  4.84 999 1008.7   3.5   2.9 999.0 99.0
1999 05 08 22 310  9.6 11.6  1.53  6.25  4.74 999 1009.9   3.5   2.9 999.0 99.0
1999 05 08 23 315  8.4 10.1  1.47  5.88  4.71 999 1010.6   3.5   2.9 999.0 99.0
1999 05 09 00 318  7.1  8.1  1.30  5.88  4.55 999 1011.6   3.7   2.9 999.0 99.0
1999 05 09 01 307  6.5  7.5  1.16  5.56  4.47 999 1012.4   3.4   2.9 999.0 99.0
1999 05 09 02 304  6.9  8.0  1.02  5.56  4.35 999 1013.4   3.5   2.9 999.0 99.0
1999 05 09 03 315  6.8  7.8   .90  5.26  4.13 999 1014.4   3.6   2.9 999.0 99.0
1999 05 09 04 350  6.9  8.6   .85  5.00  4.08 999 1015.2   3.6   2.9 999.0 99.0
1999 05 09 05  22  6.0  7.0   .83  4.55  3.79 999 1015.3   3.4   2.9 999.0 99.0
1999 05 09 06  19  4.0  4.7   .80  4.76  3.99 999 1015.7   3.2   2.9 999.0 99.0
1999 05 09 07  24  1.4  2.2   .69  4.55  3.90 999 1016.0   3.1   2.9 999.0 99.0
1999 05 09 08 255  2.1  2.6   .62  4.55  3.90 999 1016.5   3.0   2.9 999.0 99.0
1999 05 09 09 266  2.9  3.7   .53  4.55  3.79 999 1017.0   3.1   2.8 999.0 99.0
1999 05 09 10 253  3.5  4.0   .49  4.17  3.87 999 1017.2   3.1   2.8 999.0 99.0
1999 05 09 11 261  5.6  7.3   .42  4.35  3.70 999 1017.8   3.3   2.9 999.0 99.0
1999 05 09 12 317  6.0  7.2   .39  4.00  3.40 999 1018.1   3.7   2.9 999.0 99.0
1999 05 09 13 303  5.0  5.8   .41  3.85  3.22 999 1018.8   3.4   2.9 999.0 99.0
1999 05 09 14 293  4.9  5.6   .40  3.70  3.25 999 1019.4   3.5   2.9 999.0 99.0
1999 05 09 15 283  5.3  6.0   .40  3.45  3.29 999 1019.7   3.8   2.9 999.0 99.0
1999 05 09 16 259  4.7  5.4   .40  3.45  3.31 999 1019.4   3.7   2.9 999.0 99.0
1999 05 09 17 258  4.6  5.5   .37  3.57  3.24 999 1019.5   3.7   2.9 999.0 99.0
1999 05 09 18 245  5.3  6.3   .38  3.45  3.19 999 1019.6   3.5   3.0 999.0 99.0
1999 05 09 19 243  5.4  6.3   .37  3.57  3.18 999 1019.8   3.7   2.9 999.0 99.0
1999 05 09 20 233  4.8  5.4   .37  3.45  3.17 999 1019.8   3.8   2.9 999.0 99.0
1999 05 09 21 235  4.8  5.6   .37  3.57  3.14 999 1019.9   3.9   3.0 999.0 99.0
1999 05 09 22 233  3.5  3.9   .34  3.57  3.22 999 1019.8   3.9   2.9 999.0 99.0
1999 05 09 23 260  3.4  4.2   .31  3.70  3.26 999 1020.1   4.2   2.9 999.0 99.0
1999 05 10 00 265  4.4  5.1   .34  3.70  3.29 999 1020.0   4.3   2.9 999.0 99.0
1999 05 10 01 281  3.0  3.7   .36  3.45  3.27 999 1020.3   4.1   2.9 999.0 99.0
1999 05 10 02 336  1.4  1.7   .31  3.33  3.31 999 1020.7   3.9   2.9 999.0 99.0
1999 05 10 03  26  1.7  3.3   .32  3.57  3.37 999 1021.3   3.9   2.9 999.0 99.0
1999 05 10 04  75  2.2  2.5   .30  3.57  3.31 999 1021.7   3.6   2.8 999.0 99.0
1999 05 10 05 179   .8  1.2   .30  3.57  3.41 999 1022.1   3.2   2.8 999.0 99.0
1999 05 10 06 250  2.3  2.7   .27  3.85  3.36 999 1022.7   3.4   2.8 999.0 99.0
1999 05 10 07 357  2.7  3.2   .26  3.85  3.46 999 1022.9   3.5   2.8 999.0 99.0
1999 05 10 08  23  4.8  5.4   .26  3.70  3.41 999 1022.2   3.4   2.9 999.0 99.0
1999 05 10 09  31  5.4  6.1   .24  3.57  3.47 999 1023.2   3.7   2.9 999.0 99.0
1999 05 10 10  40  4.4  5.0   .27  2.70  3.17 999 1024.3   3.7   2.9 999.0 99.0
1999 05 10 11  42  5.3  6.2   .32  2.94  3.14 999 1025.3   3.5   2.9 999.0 99.0
1999 05 10 12  46  5.1  5.8   .44  3.70  3.31 999 1025.9   3.3   2.9 999.0 99.0
1999 05 10 13  56  6.1  7.0   .42  3.85  3.33 999 1026.1   3.2   2.9 999.0 99.0
1999 05 10 14  78  5.5  7.0   .58  3.70  3.34 999 1026.1   3.1   2.9 999.0 99.0
1999 05 10 15  90  7.0  8.2   .73  4.00  3.46 999 1026.0   2.9   2.9 999.0 99.0
1999 05 10 16  80  8.7  9.9   .85  4.00  3.68 999 1025.7   2.8   2.9 999.0 99.0
1999 05 10 17  82  7.6  8.9   .97  4.55  3.90 999 1026.6   3.0   2.9 999.0 99.0
1999 05 10 18  71  5.7  6.7   .93  4.55  3.98 999 1027.0   3.2   2.9 999.0 99.0
1999 05 10 19  64  5.0  5.7   .75  4.76  3.96 999 1027.0   3.3   2.9 999.0 99.0
1999 05 10 20  58  4.9  5.7   .65  4.55  3.83 999 1026.3   3.4   2.9 999.0 99.0
1999 05 10 21  50  3.6  4.3   .56  3.85  3.62 999 1025.7   3.5   2.9 999.0 99.0
1999 05 10 22  48  4.2  5.5   .48  4.17  3.50 999 1025.2   3.4   2.9 999.0 99.0
1999 05 10 23  39  6.9  7.7   .41  4.17  3.34 999 1024.3   3.5   2.9 999.0 99.0
1999 05 11 00  28  6.3  7.0   .36  3.23  3.10 999 1024.6   3.8   2.9 999.0 99.0
1999 05 11 01  33  5.1  6.0   .31  3.23  3.06 999 1024.9   4.1   2.9 999.0 99.0
1999 05 11 02  26  5.7  6.4   .26  3.03  2.99 999 1025.5   3.9   2.9 999.0 99.0
1999 05 11 03  41  4.6  5.3   .28  2.56  2.82 999 1025.3   3.9   2.9 999.0 99.0
1999 05 11 04  49  5.2  5.9   .25  2.63  2.82 999 1024.8   4.4   2.9 999.0 99.0
1999 05 11 05  63  5.7  6.6   .26  2.50  2.78 999 1024.8   5.4   2.9 999.0 99.0
1999 05 11 06  71  5.9  6.6   .24  2.70  2.82 999 1024.8   5.1   2.9 999.0 99.0
1999 05 11 07  78  6.0  6.8   .28  2.70  2.81 999 1025.0   5.3   2.9 999.0 99.0
1999 05 11 08  86  7.1  7.9   .46  3.03  3.02 999 1025.1   5.7   2.9 999.0 99.0
1999 05 11 09  93  6.4  7.3   .48  3.57  3.22 999 1025.1   4.9   2.9 999.0 99.0
1999 05 11 10  84  6.7  7.7   .48  3.33  3.25 999 1025.1   4.9   2.9 999.0 99.0
1999 05 11 11  79  7.1  8.0   .48  3.45  3.20 999 1025.4   4.8   2.9 999.0 99.0
1999 05 11 12  74  7.8  9.0   .57  3.57  3.32 999 1026.2   4.9   2.9 999.0 99.0
1999 05 11 13  79  8.5  9.7   .67  4.00  3.45 999 1026.1   5.1   2.9 999.0 99.0
1999 05 11 14  80  7.7  9.1   .74  4.17  3.60 999 1026.4   5.0   2.9 999.0 99.0
1999 05 11 15  81  8.2  9.4   .76  4.35  3.64 999 1026.4   5.1   2.9 999.0 99.0
1999 05 11 16  84  8.3  9.7   .82  4.00  3.70 999 1026.5   5.3   2.9 999.0 99.0
1999 05 11 17  82  8.3  9.3   .84  4.55  3.72 999 1026.3   5.5   2.9 999.0 99.0
1999 05 11 18  82  7.7  8.6   .77  4.17  3.69 999 1026.0   5.3   2.9 999.0 99.0
1999 05 11 19  77  6.8  7.5   .75  4.17  3.70 999 1026.2   5.3   2.9 999.0 99.0
1999 05 11 20  74  7.0  7.8   .64  4.00  3.50 999 1025.4   5.9   2.9 999.0 99.0
1999 05 11 21  72  7.4  8.4   .59  4.17  3.41 999 1024.9   6.3   2.9 999.0 99.0
1999 05 11 22  74  6.6  7.7   .53  4.00  3.46 999 1024.6   6.7   2.9 999.0 99.0
1999 05 11 23  66  7.1  7.8   .49  3.57  3.30 999 1024.0   7.4   2.9 999.0 99.0
1999 05 12 00  67  7.2  8.1   .48  3.33  3.19 999 1024.0   8.2   2.9 999.0 99.0
1999 05 12 01  82  6.6  7.2   .44  3.23  3.14 999 1024.0   8.1   2.9 999.0 99.0
1999 05 12 02  64  5.8  6.4   .32  3.33  3.13 999 1024.2   5.8   2.9 999.0 99.0
1999 05 12 03  70  6.7  7.4   .32  2.86  2.99 999 1024.2   6.3   2.9 999.0 99.0
1999 05 12 04  77  4.8  5.3   .32  2.86  3.01 999 1024.7   5.7   2.9 999.0 99.0
1999 05 12 05  70  6.5  7.2   .28  2.78  3.02 999 1024.5   5.8   2.9 999.0 99.0
1999 05 12 06  79  6.4  7.1   .38  2.86  2.96 999 1024.5   5.9   2.9 999.0 99.0
1999 05 12 07  76  7.4  8.2   .47  3.23  3.10 999 1024.1   6.4   2.9 999.0 99.0
1999 05 12 08  77  7.9  9.6   .52  3.45  3.27 999 1024.2   6.4   2.9 999.0 99.0
1999 05 12 09  77  7.8  8.8   .61  3.85  3.44 999 1024.7   5.9   2.9 999.0 99.0
1999 05 12 10  75  9.1 10.7   .73  3.85  3.50 999 1024.6   6.2   2.9 999.0 99.0
1999 05 12 11  75  9.3 10.5   .80  4.35  3.64 999 1024.9   5.7   2.9 999.0 99.0
1999 05 12 12  74  9.9 11.2   .95  4.35  3.83 999 1025.2   5.5   2.9 999.0 99.0
1999 05 12 13  78  9.5 11.2  1.02  4.55  3.93 999 1025.3   5.1   2.9 999.0 99.0
1999 05 12 14  76  9.0 10.7  1.11  5.00  4.09 999 1026.3   4.9   2.9 999.0 99.0
1999 05 12 15  68  8.6  9.9   .93  4.35  3.94 999 1026.2   4.7   2.9 999.0 99.0
1999 05 12 16  63  7.6  8.8   .95  4.76  3.95 999 1026.1   5.0   3.0 999.0 99.0
1999 05 12 17  86  6.3  7.3   .83  4.76  3.96 999 1025.8   5.5   3.0 999.0 99.0
1999 05 12 18  89  4.0  5.2   .65  4.17  3.80 999 1025.4   5.2   3.0 999.0 99.0
1999 05 12 19  94  4.8  6.0   .52  4.55  3.67 999 1024.5   5.8   3.0 999.0 99.0
1999 05 12 20  12  3.1  3.7   .49  4.00  3.52 999 1024.0   4.4   3.0 999.0 99.0
1999 05 12 21  14  3.5  3.9   .38  3.85  3.45 999 1023.2   4.6   3.1 999.0 99.0
1999 05 12 22  10  3.5  4.0   .33  3.45  3.34 999 1022.5   5.2   3.0 999.0 99.0
1999 05 12 23   8  4.2  4.8   .27  3.57  3.25 999 1021.7   4.9   3.0 999.0 99.0
1999 05 13 00   8  4.2  5.4   .27  3.33  3.14 999 1021.4   4.7   3.0 999.0 99.0
1999 05 13 01  14  4.3  5.2   .33  3.85  3.42 999 1021.4   4.8   3.0 999.0 99.0
1999 05 13 02  36  6.1  7.2   .36  4.00  3.48 999 1021.5   5.2   2.9 999.0 99.0
1999 05 13 03  34  5.6  6.2   .45  3.57  3.31 999 1022.0   5.3   2.9 999.0 99.0
1999 05 13 04  45  7.1  7.8   .44  4.00  3.32 999 1022.2   5.9   2.9 999.0 99.0
1999 05 13 05  59  7.4  8.4   .47  3.57  3.33 999 1022.5   6.1   2.9 999.0 99.0
1999 05 13 06  59  6.5  7.3   .62  3.70  3.43 999 1022.7   5.4   2.9 999.0 99.0
1999 05 13 07  66  7.5  8.8   .66  4.55  3.59 999 1022.4   5.3   2.9 999.0 99.0
1999 05 13 08  65  8.4  9.7   .88  4.55  3.78 999 1022.3   5.0   2.9 999.0 99.0
1999 05 13 09  66  8.3  9.7   .92  5.00  3.94 999 1022.4   4.6   2.9 999.0 99.0
1999 05 13 10  69  8.3  9.8   .97  4.76  3.96 999 1022.6   4.2   2.9 999.0 99.0
1999 05 13 11  70  7.8  9.6   .91  4.35  3.86 999 1023.3   3.9   2.9 999.0 99.0
1999 05 13 12  66  6.0  7.2   .86  4.76  3.85 999 1023.7   3.7   2.9 999.0 99.0
1999 05 13 13  56  6.7  7.8   .74  4.76  3.75 999 1024.0   3.5   2.9 999.0 99.0
1999 05 13 14  43  4.5  5.2   .72  4.55  3.76 999 1024.4   3.2   3.0 999.0 99.0
1999 05 13 15  71  4.2  5.6   .81  4.76  3.95 999 1024.7   3.3   3.0 999.0 99.0
1999 05 13 16  66  3.8  4.6   .80  4.35  3.93 999 1024.5   3.6   3.0 999.0 99.0
1999 05 13 17 355  2.9  3.7   .81  4.76  3.99 999 1024.1   3.7   3.1 999.0 99.0
1999 05 13 18  10  6.1  7.1   .72  4.00  3.84 999 1023.5   3.7   3.0 999.0 99.0
1999 05 13 19   4  6.0  7.2   .72  4.35  3.75 999 1023.0   4.0   3.0 999.0 99.0
1999 05 13 20 348  5.1  5.6   .58  4.00  3.58 999 1022.5   4.4   3.0 999.0 99.0
1999 05 13 21 326  4.0  4.7   .48  4.00  3.49 999 1022.1   4.2   3.0 999.0 99.0
1999 05 13 22 308  1.9  2.5   .38  4.00  3.48 999 1022.0   4.5   3.0 999.0 99.0
1999 05 13 23 317  2.8  3.5   .34  4.00  3.34 999 1021.8   4.5   3.0 999.0 99.0
1999 05 14 00 321  3.1  3.4   .28  3.45  3.30 999 1021.7   4.7   3.0 999.0 99.0
1999 05 14 01 345  3.7  4.2   .25  3.45  3.28 999 1022.0   4.7   3.0 999.0 99.0
1999 05 14 02 354  4.3  4.9   .23  3.45  3.24 999 1022.4   4.4   3.0 999.0 99.0
1999 05 14 03   4  3.7  4.1   .23  3.23  3.19 999 1022.9   4.6   2.9 999.0 99.0
1999 05 14 04  15  4.4  4.8   .21  3.12  3.23 999 1023.1   4.5   2.9 999.0 99.0
1999 05 14 05  22  4.6  5.3   .19  3.03  3.20 999 1023.1   4.8   2.9 999.0 99.0
1999 05 14 06  41  4.9  5.2   .19  3.12  3.19 999 1023.2   5.4   2.9 999.0 99.0
1999 05 14 07  51  4.3  4.5   .22  2.86  3.10 999 1023.3   5.2   2.9 999.0 99.0
1999 05 14 08  64  4.3  4.8   .25  3.45  3.23 999 1023.7   5.3   2.9 999.0 99.0
1999 05 14 09  72  4.6  4.9   .27  3.45  3.16 999 1023.9   5.7   2.9 999.0 99.0
1999 05 14 10  79  5.6  6.4   .31  3.45  3.14 999 1024.2   5.9   2.9 999.0 99.0
1999 05 14 11  84  5.8  6.5   .36  3.45  3.16 999 1024.5   5.9   2.9 999.0 99.0
1999 05 14 12  89  6.1  6.8   .43  3.45  3.16 999 1025.1   5.8   2.9 999.0 99.0
1999 05 14 13  89  6.0  6.7   .39  3.57  3.23 999 1025.8   5.9   3.0 999.0 99.0
1999 05 14 14  82  5.8  6.4   .46  3.57  3.23 999 1026.2   5.7   3.0 999.0 99.0
1999 05 14 15  87  5.7  6.3   .45  3.45  3.22 999 1026.2   5.7   3.0 999.0 99.0
1999 05 14 16  85  4.8  5.2   .39  3.57  3.23 999 1026.2   5.6   3.0 999.0 99.0
1999 05 14 17  84  5.2  5.6   .34  3.33  3.21 999 1026.0   5.9   3.0 999.0 99.0
1999 05 14 18  82  4.4  4.8   .28  3.23  3.08 999 1025.8   5.9   3.0 999.0 99.0
1999 05 14 19  65  2.9  3.1   .24  3.33  3.08 999 1025.7   5.5   3.1 999.0 99.0
1999 05 14 20  63  3.0  3.7   .19  3.12  3.01 999 1025.1   6.2   3.1 999.0 99.0
1999 05 14 21  54  4.2  4.4   .17  3.23  3.01 999 1024.0   6.3   3.1 999.0 99.0
1999 05 14 22  50  5.1  5.5   .00   .00   .00 999 1023.7   6.5   3.0 999.0 99.0
1999 05 14 23  20  2.6  2.8   .00   .00   .00 999 1023.5   6.1   3.1 999.0 99.0
1999 05 15 00  25  3.5  3.7   .00   .00   .00 999 1023.4   5.6   3.1 999.0 99.0
1999 05 15 01  50  3.7  3.8   .00   .00   .00 999 1023.1   6.1   3.0 999.0 99.0
1999 05 15 02  58  4.9  5.4   .00   .00   .00 999 1022.9   5.9   3.0 999.0 99.0
1999 05 15 03  87  3.5  3.7   .00   .00   .00 999 1023.1   6.2   3.0 999.0 99.0
1999 05 15 04 115  4.2  4.6   .00   .00   .00 999 1023.1   6.6   3.0 999.0 99.0
1999 05 15 05 121  3.0  3.3   .00   .00   .00 999 1023.0   5.6   3.0 999.0 99.0
1999 05 15 06 105  4.1  4.4   .00   .00   .00 999 1022.7   5.1   3.0 999.0 99.0
1999 05 15 07  97  6.0  6.8   .00   .00   .00 999 1022.2   5.8   3.0 999.0 99.0
1999 05 15 08  96  5.2  6.3   .25  2.63  2.76 999 1022.3   5.3   3.0 999.0 99.0
1999 05 15 09 103  4.6  5.0   .23  2.70  2.73 999 1022.5   5.4   2.9 999.0 99.0
1999 05 15 10 109  5.3  6.2   .20  2.70  2.73 999 1022.5   5.3   3.0 999.0 99.0
1999 05 15 11 116  5.1  5.9   .22  2.86  2.83 999 1022.3   5.5   3.0 999.0 99.0
1999 05 15 12 123  5.7  6.7   .27  2.70  2.78 999 1022.6   5.5   3.0 999.0 99.0
1999 05 15 13 113  4.1  4.7   .26  2.86  2.81 999 1022.7   5.3   3.0 999.0 99.0
1999 05 15 14 109  3.9  4.3   .24  2.63  2.76 999 1022.6   5.1   3.0 999.0 99.0
1999 05 15 15 109  5.2  6.4   .27  2.86  2.80 999 1021.9   5.5   3.0 999.0 99.0
1999 05 15 16 103  5.2  5.8   .28  3.03  2.85 999 1021.8   5.4   3.0 999.0 99.0
1999 05 15 17 109  5.8  6.3   .30  2.78  2.85 999 1021.6   5.3   3.0 999.0 99.0
1999 05 15 18 106  6.6  7.1   .34  2.94  2.88 999 1020.8   5.9   3.1 999.0 99.0
1999 05 15 19 101  5.6  6.2   .37  3.12  2.97 999 1020.2   5.9   3.0 999.0 99.0
1999 05 15 20 113  3.8  4.4   .34  3.03  2.96 999 1020.0   5.9   3.0 999.0 99.0
1999 05 15 21 112  3.8  4.4   .30  3.12  2.94 999 1019.4   6.5   3.1 999.0 99.0
1999 05 15 22 107  4.2  4.8   .23  3.03  2.90 999 1019.1   6.3   3.0 999.0 99.0
1999 05 15 23 113  5.0  5.7   .26  3.12  3.03 999 1018.6   6.5   3.0 999.0 99.0
1999 05 16 00 118  5.0  5.4   .25  3.23  3.04 999 1018.5   6.8   3.0 999.0 99.0
1999 05 16 01 128  4.2  4.8   .23  3.23  3.00 999 1018.4   6.5   3.0 999.0 99.0
1999 05 16 02 131  4.1  4.8   .21  2.78  3.00 999 1018.3   6.0   3.0 999.0 99.0
1999 05 16 03 123  4.6  5.2   .19  2.94  2.93 999 1018.1   5.9   3.0 999.0 99.0
1999 05 16 04 119  5.0  5.7   .16  2.78  2.94 999 1017.7   6.2   3.0 999.0 99.0
1999 05 16 05 125  4.2  4.6   .16  3.12  2.96 999 1017.6   5.5   3.0 999.0 99.0
1999 05 16 06 137  4.9  5.6   .21  3.12  3.09 999 1017.2   5.2   3.0 999.0 99.0
1999 05 16 07 150  4.9  5.4   .30  3.57  3.19 999 1017.5   5.6   3.0 999.0 99.0
1999 05 16 08 144  4.6  5.0   .34  3.70  3.43 999 1017.5   5.6   3.0 999.0 99.0
1999 05 16 09 148  3.9  4.4   .41  4.55  3.82 999 1017.2   5.2   3.0 999.0 99.0
1999 05 16 10 131  5.1  5.4   .39  4.35  3.61 999 1016.8   5.3   3.0 999.0 99.0
1999 05 16 11 125  5.7  6.7   .36  4.35  3.51 999 1017.0   5.1   3.0 999.0 99.0
1999 05 16 12 118  3.3  3.6   .30  4.00  3.34 999 1017.1   5.1   3.0 999.0 99.0
1999 05 16 13 121  4.7  5.4   .28  3.85  3.30 999 1016.3   5.1   3.0 999.0 99.0
1999 05 16 14 103  3.4  3.9   .24  3.85  3.21 999 1016.3   4.9   3.0 999.0 99.0
1999 05 16 15 117  4.4  4.8   .23  3.57  3.18 999 1016.0   5.1   3.0 999.0 99.0
1999 05 16 16 117  4.6  5.3   .24  3.70  3.22 999 1015.4   4.9   3.0 999.0 99.0
1999 05 16 17 124  4.6  5.0   .28  3.03  3.09 999 1014.8   5.3   3.0 999.0 99.0
1999 05 16 18 113  4.5  4.9   .32  3.70  3.20 999 1014.5   5.2   3.0 999.0 99.0
1999 05 16 19 117  4.8  5.2   .29  3.70  3.19 999 1014.2   5.2   3.0 999.0 99.0
1999 05 16 20 120  3.7  5.3   .32  3.45  3.11 999 1013.0   6.9   3.0 999.0 99.0
1999 05 16 21 124  5.3  6.3   .38  3.12  3.12 999 1012.6   6.1   3.0 999.0 99.0
